6004799503160661,18014398509481984,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
6004799503160661,18014398509481984,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
863189928579345,2251799813685248,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
863189928579345,2251799813685248,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
6004799503160661,18014398509481984,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
863189928579345,2251799813685248,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
0,1,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
0,1,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
6004799503160661,18014398509481984,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
0,1,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
863189928579345,2251799813685248,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
6004799503160661,18014398509481984,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
0,1,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
863189928579345,2251799813685248,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
0,1,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
6004799503160661,18014398509481984,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
863189928579345,2251799813685248,3656043714753847,2251799813685248,6004799503160661,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
6004799503160661,18014398509481984,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
863189928579345,2251799813685248,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,3002399751580331,4503599627370496,0
-3002399750379371,36028797018963968,3321404725185741,4503599627370496,-3002399752180811,18014398509481984,0
1501199876991125,36028797018963968,3321404725185741,4503599627370496,3752999689325293,4503599627370496,0
2174340880749823,36028797018963968,3632436137056119,2251799813685248,-2474789998541685,1152921504606846976,0
3581475156702871,18014398509481984,2632673867149587,4503599627370496,3017186776672143,4503599627370496,0
-3002399750379371,36028797018963968,3321404725185741,4503599627370496,-3002399752180811,18014398509481984,0
1501199876991125,36028797018963968,3321404725185741,4503599627370496,3752999689325293,4503599627370496,0
6004799503160661,36028797018963968,1404243901068599,2251799813685248,1,9007199254740992,0
0,1,3656043714753847,2251799813685248,0,1,0
-3002399750379371,36028797018963968,3321404725185741,4503599627370496,-3002399752180811,18014398509481984,0
1501199876991125,36028797018963968,3321404725185741,4503599627370496,3752999689325293,4503599627370496,0
883016280128185,4503599627370496,5157327554105823,9007199254740992,-1791299077562979,2305843009213693952,0
2174340880749823,36028797018963968,3632436137056119,2251799813685248,-2474789998541685,1152921504606846976,0
-3002399750379371,36028797018963968,3321404725185741,4503599627370496,-3002399752180811,18014398509481984,0
